Id;Caption
3475;"Une crise économique intense,
 Des perturbations sociales fortes avec un jusqu'auboutisme des oppositions  du type gilets jaunes, CGT, LFI, extrême droite...
 Des tensions internationales et un repli des nations européènnes sur elles-mêmes"
3476;inquiétudes sur le devenir de la société post virus. Éviter que les lobies reprennent le pouvoir pour nous imposer leur vision et accentuer les creusements entre pauvres et riches
3477;"Echec du déconfinement avec reprise des limitations aux libertés voire leur accentuation.
 
 Crise économique et sociale très grave."
3479;les séquelles éventuelles
3480;Hospitalisation et reanimation
3483;L'incivisme et le laisser aller d'une grande partie de la population ( inconscience ? bêtise ? matracage et incohérence des médias .... )
3485;Actuellement , plus d'inquiétude (depuis 2 semaines)
3486;Sortir pour faire les courses, rencontrer une personne malade qui ne le sait pas et donc contagieuse
3487;Peur d être contaminée
3489;la reprise du virus suite au déconfinement
3490;incivilité des personnes sur les gestes protecteurs face aux autres
3491;La contagion par manque de respect des prescriptions, l'absence de liberté.
3492;qu'il y ait une nouvelle série de covid-19
3494;Que l'eepi demie continu e
3495;Que trop de personnes ne respectent pas les consignes de vigilance et que l'on ait un nouveau pic de cas
3497;"Pas pour moi, mais fille très touchée.
 Manque d'information
 Redoute la méfiance des uns des autres"
3499;Surtout pour les plus fragiles financièrement, culturellement, physiquement...la vie est difficile par des temps dit normaux, le covid et le confinement augmentent les difficultés jusqu'à l'intolérable
3500;que cette pandémie se renouvelle
3501;"Elles concernent les personnes contraintes d'aller travailler sans protection suffisante depuis 2 mois que je connais, et après le 11 mai, les personnes contraintes de prendre les transports en commun, les enseignants ( dont ma fille et mon gendre !)
 En ce qui me concerne, j'ai été touchée par le Covid mi-mars, et après quelques jours 'difficiles', çà va mieux.
 Et grosse inquiétude pour la situation économique de mon fils, déjà précaire.....,"
3502;c'est un immense danger pour l'économie avec un risque d'effondrement
3503;La France, mon pays, n'a aucun respect pour ses anciens qui seront les victimes expiatoires des péchés gouvernementaux.
3504;contracter la maladie par manque de précaution, sous estimer les gestes indispensables
3506;la contamination d'un proche surtout d'un enfant
3508;Etre atteinte et ne pas arriver à surmonter l'infection. L'idée de mourir étouffée me fait horreur.
3510;re conditionnement
3513;"Pour le présent : Absence de maîtrise de la situation par des acteurs prisonniers d'intérêts divers, contradictoires, conflictuelles et antagonistes au mépris de la sécurité sanitaire de la population  et de l'efficacité des actions de lutte contre la pandémie.
 Pour la suite: Le chaos économique et social du fait de la réalité du délabrement et de la déliquescence de l'état et de la sclérose de nos administrations au service d'elles-mêmes  mis en évidence par cette crise."
3514;"Que trop de monde ne prenne pas cette épidémie au sérieux.
 Que la seule solution n'en est manifestement que la mise au point d'un vaccin efficace et ce n'est pas demain la veille."
3515;L'hôpital
3516;Depuis le Moyen-Age on sait comment se déroule une épidémie. Pour l'actuel CoViD-19 on sait que : 1) le virus circulera tant que 70 % de la population n'aura pas fait sa séro-conversion naturelle ou par vaccination. 2) Nous n'avons pas de médicament pour tuer le SARS-CoV-2. 3) la vaccination ne sera efficace que dans 6 à 24 mois. 4) Tout le reste est du domaine des hypothèses. Donc : poursuite des gestes barrière et port de masque pour tout le monde.
3517;Je suis assez peu inquiète pour ma santé. Mais  inquiète : *pour les plus jeunes (3ans ) à qui l'école  apportait des activités variées, un début de socialisation , * pour les acteurs du culturel et en particulier pour ceux qui sont dans des structures fragiles , * pour l'économie du pays , * pour le risque de recul des mesures pour protéger l'environnement déjà très insuffisantes , * pour les jeunes qui se sont déscolarisés , pour ma vie d'après la crise sanitaire : voyages à l'étranger, culture (musée, conférences ...,)
3518;"Mon inquiétude : Je vis dans une RPA à Bordeaux (logements loués par le COS) où résident 15 séniors : Deux alzheimers , une bi-polaire, un drogué alcoolique, une parkinson, un schizophrène, ceux à l'hygiène douteuse etc... Disons que sur les 15 personnes, 5 sont 'gérables' et ce sont ces personnes, lesquelles, au bout du compte, souffrent le plus. Car les autres n'étant pas conscientes du danger de Covid-19, ne portent pas de masques par exemple. D'autre part, pour aller chercher son courrier dans la salle commune, il faut ouvrir deux portes. Donc penser à se laver les mains avant et après. Mais cela ne sert pas à grand chose vu tout le monde ne le fait pas. Si donc une personne attrape le virus, c'est tous les résidents qui sont menacés. 
 Pourquoi en est-on arrivé à ce point ? Pour la simple et bonne raison que les acceptations ont été faits dans l'urgence pour louer au plus vite ces logements. Résultats la majorité des résidents n'ont pas leur place ici, car elles devraient être surveillées en permanence, ce qui n'est pas le cas. J'ai essayé d'alerter le COS (Siège à Paris)sur cette situation, mais jamais aucune réponse.  Depuis plus d'un an que j'ai emménagé ici, il règne une atmosphère exécrable entre les résidents malades. ET AUCUNE SURVEILLANCE pour ces personnes malades !"
3519;cette histoire est bizarre en 57 on na pas fait tout
3521;Manque de civisme
3522;"Devoir être hospitalisée si diagnostic grave : forte température, insuffisance respiratoire et plus...
 Je souffre d'une insuffisance surrénale entre autre et vit seule."
3523;"Etre privée de la liberté d'aller et venir en raison de mon âge
 Voir se pérenniser des restrictions de liberté publique d'une manière générale"
3524;Que le déconfinement soit synonyme de relâchement et de négligence quant aux gestes barrières.
3525;"Attraper le COVID
 Les conséquences en cas de COVID
 La crainte qu'à l'hôpital je 'sois débranchée'
 Prendre les transports en commun
 Crainte qu'une personne contaminée ne soit pas 'civique' et ne respecte pas la quatorzaine"
3526;"Je crains que la bêtise (pour rester poli) et l'abus de pouvoir de certains à qui on a octroyé le droit d'emmerder les autres 'pour des raisons de sécurité' ne mettent gravement en péril les libertés individuelles.
 Exemples : 
 * le déferlement d'informations erronées mais terriblement anxiogènes, au début du confinement, 
 * la fermeture totale et indiscernée des espaces de liberté (les plages, par exemple), 
 * la chasse aux contrevenants solitaires retransmise à la télé 'pour l'exemple', comme les tribunaux du même nom en 14-18
 * le port du masque, soi-disant inutile au début de la pandémie, maintenant OBLIGATOIRE parce certains peuvent se faire du fric avec ça
 * l'application de 'tracking', autre nom du flicage. Le pire c'est qu'il y a des gens qui adhèrent sans réfléchir à ce genre de choses ('pour raison de sécurité' évidemment)
 * le classement indiscerné des personnes de plus de 65 ans en 'personnes âgées' qui seraient toutes forcément 'plus fragiles' (on sait bien comment elles sont traitées dans les EHPAD !)"
3527;attraper le virus et se retrouver à l 'hôpital
3528;Quel monde allons nous laisser à notre descendance ?
3529;Ne pas savoir comment sera le lendemain
3530;Crainte de contamination.  Crainte pour l'économie du pays.
3531;Peur de sortir. L'immense quantité de précautions à prendre quand on est malgré tout obligé de sortir de chez soi et ensuite quand on revient chez soi pour éradiquer la présence éventuelle du virus chez soi. Incertitudes quand à ce qu'il convient de faire pour que ce soit efficace. Mauvaise gestion de cette pandémie qui nous rend plus vulnérables. Solitude. Peur de tomber malade (autre chose que le covid19). Informations contradictoires.
3532;le non respect des règles du déconfinement
3533;"POUR LA Société  écologie  diminution des foréts des animaux
 
 repenser le monde et local, danger nucléaire,
 menaces de guerre avec le pétrole
 la démocratie ne régne pas sur le monde"
3534;"La crainte d 'avoir le virus, alors qu'à ce jour, peu de masques , pas de test, pas de traitement, pas de vaccins,
 que des docteurs, des experts, et des scientifiques qui ne savent pas, qui cherchent et qui ne sont pas d'accord !!!!! alors à quoi servent -ils, st ce utile !!!"
3535;Que l'épidémie reparte de plus belle après le déconfinement du 11 mai.
3536;"mes inquiétudes d'abord vers les pays et l'Afrique en particulier en raison des épidémies qui frappe ce continent depuis plusieurs décennies en second les pays
 d'Amériques du sud -"
3537;pas inquiet, pas peur de la mort à 83 ans, j'ai passé tellement de coups durs, 2 fois veufs à 37 ans avec 4 enfants
3539;"risque accru de propagation du virus lors du déconfinement dû  au manque de respect des recommandations 
 problèmes économiques majeurs qui auront des incidences sur toute la population 
 accroissement des troubles psychologiques chez les personnes fragiles 
 isolement mal vécu ayant entrainé une augmentation des addictions et des violences intra familiales peu traitées"
3541;Combattre un ennemi invisible est angoissant, il peut nous atteindre sans que nous nous en rendions compte
3543;REPRISE DE L EPIDEMIE ET RECONFINEMENT
3544;une deconfination ratée qui nous renvoie à notre solitude et aux attentes dans les commerces et surtout la peur d'etre contaminée  par les personnes qui ne prennent aucune précaution
3545;Ce virus est une saloperie invisible, il  faut faire très attention, donc être prudents, ne sortir que lorsque c'est utile, avec un masque.
3546;je ne suit pas particulièrement inquiet
3547;"ne pas pouvoir et donc ne pas savoir si j'ai été infectée et donc crainte d'avoir pu  contaminer mon entourage
 ne pas avoir suffisamment de masques de protection
 crainte de me déplacer à l'hôpital pour des examens prévus avant le confinement
 les mesures prises, les interventions, les affirmations démenties ensuite suscitent pour ma part plus d'inquiétude que de réassurance dans la capacité de nos gouvernants à gérer la contagion"
3548;d 'être en contact avec une personne asymptomatique
3549;la mort
3550;Peur des séquelles en cas de guérison.
3551;Laxisme et le non respect des consignes au déconfinement entraînant une seconde vague
3552;je déprime. Sois je reste chez moi, ouf j'ai un jardin, soit je vais faire les courses nécessaires et le spectacle de la ville abandonnée me déprime encore plus
